,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
16573,30.0,Private,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.0,United-States,False,False,2090
30947,69.0,?,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,13.0,United-States,False,False,2091
13121,52.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,True,True,2092
1291,63.0,Self-emp-not-inc,2.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,30.0,El-Salvador,False,False,2093
3005,19.0,?,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,30.0,United-States,False,False,2094
28954,50.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2095
2990,20.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,25.0,United-States,False,False,2096
1763,28.0,Private,6.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,45.0,United-States,False,False,2097
26048,30.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,2098
25092,31.0,State-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2099
16410,17.0,?,8.0,Never-married,?,Own-child,White,Female,0.0,0.0,25.0,United-States,False,False,2100
9430,27.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,3908.0,0.0,35.0,United-States,False,False,2101
30054,44.0,Private,6.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,False,False,2102
19681,31.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,46.0,United-States,False,False,2103
25626,22.0,Self-emp-not-inc,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,2104
8442,47.0,Private,14.0,Separated,Exec-managerial,Not-in-family,White,Male,99999.0,0.0,50.0,United-States,True,True,2105
27341,21.0,Private,9.0,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0.0,0.0,60.0,United-States,False,False,2106
7614,43.0,Private,9.0,Separated,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,Mexico,False,False,2107
16849,40.0,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,False,True,2108
908,37.0,Self-emp-not-inc,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,10.0,United-States,False,False,2109
18715,28.0,Private,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,True,False,2110
24810,43.0,Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1902.0,40.0,United-States,True,True,2111
22849,18.0,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2112
27070,44.0,Local-gov,12.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,30.0,United-States,False,False,2113
29166,54.0,Private,9.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,False,False,2114
18919,46.0,State-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,48.0,United-States,False,False,2115
23506,17.0,Private,7.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,16.0,United-States,False,False,2116
5096,65.0,Local-gov,9.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,25.0,United-States,False,False,2117
9098,25.0,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,2118
2940,25.0,Private,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,35.0,United-States,False,False,2119
15291,44.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2120
11201,62.0,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,20051.0,0.0,72.0,United-States,True,True,2121
29419,30.0,Private,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,False,False,2122
27698,50.0,?,10.0,Divorced,?,Unmarried,White,Male,0.0,0.0,40.0,United-States,False,False,2123
1262,69.0,?,11.0,Widowed,?,Not-in-family,White,Female,0.0,0.0,1.0,United-States,False,False,2124
18125,33.0,Self-emp-not-inc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65.0,United-States,False,False,2125
20114,52.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Cuba,False,False,2126
31067,47.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,True,True,2127
5860,27.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,False,False,2128
31374,20.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,15.0,United-States,False,False,2129
29147,50.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2130
24772,36.0,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,1617.0,40.0,United-States,False,False,2131
27416,22.0,Private,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,2132
20225,17.0,Private,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,False,False,2133
276,44.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,True,True,2134
3737,18.0,Private,7.0,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,30.0,United-States,False,False,2135
4372,20.0,Private,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,20.0,United-States,False,False,2136
16748,36.0,?,10.0,Divorced,?,Own-child,White,Female,0.0,0.0,32.0,United-States,False,False,2137
26495,39.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2138
9613,55.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,True,True,2139
23780,34.0,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,60.0,United-States,False,False,2140
21712,23.0,Private,13.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,50.0,United-States,False,False,2141
7193,65.0,?,7.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,Mexico,False,False,2142
30729,31.0,Local-gov,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,False,False,2143
16689,31.0,Local-gov,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,38.0,United-States,True,False,2144
32511,25.0,Local-gov,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,False,False,2145
28304,49.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2146
26482,54.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,2147
60,30.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,2407.0,0.0,40.0,United-States,False,True,2148
11919,44.0,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,True,True,2149
7794,33.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,36.0,United-States,False,False,2150
15503,51.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,False,False,2151
23902,35.0,Federal-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,False,True,2152
11746,44.0,Self-emp-not-inc,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2153
19432,24.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,2154
15918,54.0,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2155
805,32.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,48.0,United-States,True,True,2156
11915,39.0,Private,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,United-States,False,False,2157
1389,17.0,Private,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,5.0,United-States,False,False,2158
15601,32.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,True,True,2159
78,18.0,Private,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,22.0,United-States,False,False,2160
32242,33.0,Private,9.0,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,35.0,Hong,False,False,2161
90,57.0,Private,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2162
24568,56.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,False,True,2163
30640,30.0,Private,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2164
17761,66.0,Private,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2165
9248,38.0,Local-gov,10.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,45.0,United-States,False,False,2166
30790,21.0,Private,10.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0.0,0.0,20.0,United-States,False,False,2167
12587,25.0,Private,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,United-States,False,False,2168
13545,31.0,Private,10.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,2169
11098,30.0,Local-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2170
30352,62.0,Private,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,True,True,2171
3769,27.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2172
22198,43.0,Private,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,False,False,2173
2101,52.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2174
3997,37.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1628.0,40.0,United-States,False,False,2175
18834,34.0,State-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,False,False,2176
16762,81.0,?,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,18.0,United-States,False,False,2177
22925,51.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,True,True,2178
17835,29.0,Private,13.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2202.0,0.0,40.0,Taiwan,False,False,2179
28656,34.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2180
19559,36.0,Federal-gov,10.0,Never-married,Exec-managerial,Not-in-family,Black,Male,13550.0,0.0,40.0,United-States,True,True,2181
13193,66.0,Self-emp-inc,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2182
3586,28.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2183
15245,44.0,Self-emp-not-inc,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,False,False,2184
4818,20.0,?,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,16.0,United-States,False,False,2185
30887,35.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,40.0,United-States,False,False,2186
12131,29.0,Private,5.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,False,False,2187
5675,38.0,State-gov,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2188
26929,41.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,True,True,2189
11381,56.0,State-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,False,True,2190
24782,29.0,Local-gov,13.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,42.0,United-States,False,False,2191
22980,33.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,6849.0,0.0,50.0,United-States,False,False,2192
13814,23.0,Private,10.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,False,False,2193
32478,21.0,Private,12.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,2194
259,50.0,Private,4.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,2195
29606,21.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,False,False,2196
6952,46.0,Self-emp-inc,11.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,63.0,Thailand,False,False,2197
28573,26.0,Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2198
8172,22.0,Private,13.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,2199
25338,56.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,Germany,False,False,2200
29418,33.0,Private,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,False,False,2201
6398,28.0,Private,11.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2202
6944,44.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,30.0,United-States,False,False,2203
25336,54.0,Federal-gov,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2204
14974,35.0,Private,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,35.0,Jamaica,False,False,2205
19467,45.0,Self-emp-inc,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,51.0,United-States,False,True,2206
5814,34.0,Private,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,False,False,2207
25478,43.0,Self-emp-not-inc,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,?,False,False,2208
8945,46.0,Private,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2209
18592,25.0,Private,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,2210
25689,40.0,Private,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,35.0,United-States,False,False,2211
31389,35.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2212
25381,45.0,Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,2213
18205,35.0,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,2214
3751,41.0,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2215
3237,30.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,Mexico,False,False,2216
2328,56.0,Private,7.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,False,False,2217
19950,41.0,Federal-gov,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44.0,United-States,True,False,2218
3639,39.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,40.0,United-States,True,True,2219
23240,44.0,Private,10.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,Poland,False,False,2220
25099,22.0,?,9.0,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,2221
63,42.0,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,True,True,2222
20294,19.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,30.0,United-States,False,False,2223
14189,45.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,False,False,2224
24574,29.0,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2225
7711,42.0,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,False,False,2226
25238,65.0,?,7.0,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,15.0,United-States,False,False,2227
17382,27.0,Private,10.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0.0,1876.0,45.0,Cambodia,False,False,2228
12841,52.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,False,True,2229
2000,35.0,Private,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,35.0,United-States,False,False,2230
25972,26.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,45.0,United-States,True,True,2231
10661,59.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,India,True,True,2232
31640,18.0,Self-emp-inc,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,60.0,United-States,False,False,2233
434,27.0,Private,10.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.0,1980.0,40.0,Philippines,False,False,2234
16241,28.0,Private,11.0,Divorced,Exec-managerial,Not-in-family,White,Male,10520.0,0.0,50.0,United-States,True,True,2235
16167,47.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,4386.0,0.0,45.0,United-States,True,True,2236
30614,24.0,Private,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,False,False,2237
31954,34.0,Private,6.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,Jamaica,False,False,2238
17868,36.0,Local-gov,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,True,False,2239
13203,63.0,?,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,20.0,United-States,False,False,2240
19570,38.0,Private,10.0,Never-married,Adm-clerical,Unmarried,White,Female,6497.0,0.0,35.0,United-States,False,False,2241
13590,49.0,State-gov,16.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,50.0,United-States,True,False,2242
16920,34.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,45.0,United-States,True,True,2243
5112,39.0,Private,14.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Poland,False,True,2244
17898,54.0,Private,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,United-States,False,False,2245
30095,41.0,Private,14.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,False,False,2246
6091,55.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2247
29821,32.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,False,False,2248
15804,44.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1564.0,55.0,England,True,False,2249
12410,36.0,Private,10.0,Widowed,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,2250
13180,36.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,2251
28660,22.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,2252
