,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
8291,-1.5821819,4,-1.1974403,4,6,3,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,1599
8410,0.4705389,4,-0.03135939,4,3,0,4,0,-0.14591824,-0.21665621,3.204112,39,False,False,1600
15281,-0.70244443,4,-0.42005304,4,14,3,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1601
23896,0.030670146,6,-0.03135939,2,12,4,4,1,0.8950697,-0.21665621,0.77445644,39,True,True,1602
12834,-1.5088705,4,-0.80874664,4,1,3,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,1603
12747,-0.629133,4,-0.03135939,4,12,0,4,0,-0.14591824,-0.21665621,0.6124794,39,False,False,1604
21809,0.17729306,6,-0.42005304,0,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1605
2684,2.889817,2,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-2.0601418,39,False,True,1606
18665,-0.18926424,4,1.1347215,2,13,4,4,1,0.27424118,-0.21665621,0.12654826,39,True,True,1607
22689,-0.92237884,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1608
8972,1.2036535,2,-0.42005304,0,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,1609
2255,-0.92237884,4,0.35733426,5,8,0,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1610
9286,-0.8490674,4,-0.42005304,4,1,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1611
14821,1.2036535,4,1.5234151,0,10,0,4,0,1.7611154,-0.21665621,-0.03542877,39,True,True,1612
25054,-0.70244443,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1613
13008,0.030670146,4,-0.42005304,4,7,0,4,0,-0.14591824,-0.21665621,-2.4650843,39,False,False,1614
22351,-0.4091986,2,1.1347215,3,10,2,2,1,-0.14591824,-0.21665621,-0.03542877,0,False,False,1615
9748,-1.1423132,4,-0.42005304,4,4,0,2,1,-0.14591824,-0.21665621,0.3695138,39,False,False,1616
13254,-0.70244443,4,-0.42005304,0,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1617
10306,-0.7757559,4,-0.42005304,4,6,3,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,1618
18240,1.4235879,4,1.5234151,4,1,0,4,0,-0.14591824,-0.21665621,-1.3312451,39,True,False,1619
23670,-0.92237884,0,-0.03135939,4,0,3,4,1,-0.14591824,-0.21665621,-2.3031073,39,False,False,1620
29396,-1.2156247,4,-0.42005304,4,7,1,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1621
7057,-1.3622476,6,-0.03135939,4,10,2,1,0,-0.14591824,-0.21665621,-1.6551992,35,False,False,1622
31487,-0.33588716,4,1.1347215,4,1,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1623
5116,-0.33588716,4,-1.9748275,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1624
2834,-0.70244443,4,1.1347215,4,1,0,1,0,-0.14591824,-0.21665621,-0.03542877,24,False,False,1625
11498,-0.4091986,4,1.1347215,2,1,4,4,1,-0.14591824,3.701845,0.12654826,39,False,True,1626
4332,-0.18926424,4,2.3008025,2,10,4,4,1,-0.14591824,-0.21665621,0.77445644,2,False,True,1627
8049,0.030670146,4,-0.42005304,4,12,0,4,0,-0.14591824,-0.21665621,-0.03542877,31,False,False,1628
31659,-1.0690018,7,-0.03135939,4,8,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1629
6459,-0.92237884,4,-0.80874664,4,12,2,2,1,-0.14591824,-0.21665621,0.8554449,39,False,False,1630
1601,1.3502764,7,-0.42005304,0,4,0,4,0,-0.14591824,-0.21665621,0.77445644,39,False,False,1631
11752,1.130342,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,1632
29474,-1.2156247,4,1.1347215,4,4,3,4,1,0.15224195,-0.21665621,-2.9510155,39,False,False,1633
8642,0.39722744,4,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1634
3961,1.7168337,6,-0.42005304,2,3,4,4,1,1.2847632,-0.21665621,-0.03542877,39,False,True,1635
11575,0.030670146,4,-0.42005304,0,9,1,4,0,-0.14591824,-0.21665621,-1.4932221,39,False,False,1636
5552,-0.2625757,4,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1637
14695,0.91040766,4,-0.03135939,2,10,4,4,1,-0.14591824,-0.21665621,0.3695138,39,True,False,1638
28784,0.76378477,6,-1.586134,4,3,0,2,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,1639
26846,-0.18926424,4,0.35733426,2,4,5,4,0,-0.14591824,-0.21665621,0.77445644,39,True,True,1640
15985,0.030670146,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,0.6124794,39,True,False,1641
19635,-0.115952775,4,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,True,1642
25184,-1.0690018,4,1.1347215,4,1,0,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,1643
5822,-0.2625757,4,1.5234151,2,10,5,4,0,1.8883954,-0.21665621,0.77445644,39,True,True,1644
26358,1.7901452,4,-1.586134,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1645
30645,1.2769649,4,-0.42005304,2,4,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,1646
11518,0.39722744,2,-0.42005304,2,10,4,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,1647
17914,-0.4091986,2,0.35733426,2,13,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,True,1648
3231,0.9837191,0,-0.03135939,2,0,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1649
7266,0.4705389,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,1650
10222,-1.5088705,0,-0.03135939,4,0,3,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,1651
32002,-0.48251006,4,0.7460279,2,7,4,4,1,-0.14591824,-0.21665621,1.7463186,39,False,False,1652
32425,-1.1423132,4,-3.1409085,2,7,5,0,0,-0.14591824,-0.21665621,-0.44037136,26,False,False,1653
15967,-1.0690018,4,-0.42005304,2,11,4,1,1,-0.14591824,-0.21665621,-0.03542877,37,False,False,1654
11567,1.2769649,4,-2.752215,5,7,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1655
13103,0.6171618,5,-0.42005304,2,7,4,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,1656
31068,-1.435559,4,-0.42005304,4,3,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1657
24065,-0.18926424,4,1.1347215,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,1658
21331,0.2506045,4,0.35733426,2,1,4,4,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,1659
24797,-0.18926424,4,-2.363521,2,5,4,4,1,-0.14591824,-0.21665621,-0.44037136,26,False,False,1660
917,2.083391,5,-0.42005304,2,4,4,1,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,1661
21499,-0.33588716,4,-0.03135939,2,8,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1662
1723,0.10398161,2,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,0.12654826,39,True,False,1663
4520,-0.2625757,4,-0.42005304,2,8,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,1664
11316,1.936768,0,-0.03135939,6,0,0,1,0,-0.14591824,-0.21665621,-2.7890384,39,False,False,1665
19278,-0.8490674,4,-0.42005304,4,6,2,4,1,-0.14591824,-0.21665621,-1.007291,13,False,False,1666
26610,0.17729306,2,-0.03135939,2,1,5,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1667
26619,-0.8490674,4,-2.363521,2,8,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1668
18129,0.39722744,4,0.35733426,2,1,4,4,1,0.842262,-0.21665621,0.8554449,39,True,True,1669
18744,0.54385036,1,-0.03135939,5,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1670
18139,0.39722744,6,-0.03135939,0,8,1,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1671
17068,0.10398161,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,1672
12460,-0.48251006,4,-0.03135939,2,14,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,False,1673
20637,-0.115952775,4,-0.03135939,4,4,0,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1674
9161,0.030670146,4,-0.03135939,2,8,5,4,0,-0.14591824,-0.21665621,-2.0601418,39,False,False,1675
8122,-0.9956903,4,-0.03135939,4,12,3,1,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1676
17636,-0.7757559,4,-2.752215,4,8,0,4,0,-0.14591824,-0.21665621,-0.03542877,26,False,False,1677
19105,0.10398161,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,0.3695138,39,True,False,1678
15717,-0.115952775,4,-0.42005304,6,7,1,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,1679
8139,0.030670146,2,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,True,1680
11035,-0.042641316,4,-1.1974403,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1681
11540,0.2506045,4,-0.03135939,0,4,1,4,0,-0.14591824,-0.21665621,0.3695138,39,False,False,1682
27954,1.0570306,4,1.5234151,2,4,5,4,0,-0.14591824,-0.21665621,0.77445644,39,True,True,1683
18551,0.39722744,4,1.1347215,2,13,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,True,1684
10270,-0.042641316,4,-0.42005304,4,10,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1685
9569,-0.33588716,4,-1.1974403,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1686
22256,-1.2889361,4,-0.03135939,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1687
16890,-1.0690018,1,-0.03135939,4,1,3,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1688
3294,0.323916,4,-0.42005304,0,4,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1689
901,0.91040766,6,-1.9748275,2,3,4,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,1690
4589,-1.2156247,4,-1.9748275,4,7,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1691
23060,-0.115952775,4,-0.42005304,0,3,1,4,1,0.058000576,-0.21665621,-0.03542877,39,False,False,1692
15109,1.0570306,4,-1.1974403,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1693
29496,-1.3622476,4,-0.42005304,4,12,0,1,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,1694
12030,0.4705389,4,-0.03135939,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,11,True,False,1695
18146,0.54385036,6,1.1347215,2,12,4,4,1,-0.14591824,4.5034127,-0.03542877,39,True,True,1696
5924,0.323916,4,1.1347215,5,10,1,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,1697
2551,0.17729306,4,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1698
20798,0.76378477,1,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1699
13413,-0.9956903,4,1.5234151,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,True,1700
18952,-0.629133,0,-0.03135939,2,0,5,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,1701
10215,-0.70244443,4,1.1347215,4,10,0,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1702
8423,-0.48251006,4,-0.42005304,2,4,5,4,0,-0.14591824,-0.21665621,0.6124794,39,False,False,1703
8785,-1.0690018,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1704
21053,-0.55582154,4,0.35733426,0,13,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1705
12566,0.39722744,4,-0.03135939,2,13,4,4,1,-0.14591824,-0.21665621,0.2885253,39,True,False,1706
4468,-1.0690018,4,0.35733426,4,7,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1707
5677,-0.48251006,4,-0.03135939,4,10,0,4,1,-0.14591824,-0.21665621,0.2885253,39,False,False,1708
22833,-0.48251006,0,-0.42005304,2,0,4,4,1,-0.14591824,-0.21665621,-1.3312451,39,False,False,1709
10166,1.2036535,7,-0.42005304,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1710
3728,-0.629133,4,-1.9748275,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1711
31518,-0.042641316,4,-3.1409085,3,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,26,False,False,1712
15684,1.5702108,6,-0.42005304,5,8,0,2,1,-0.14591824,4.4388905,0.77445644,39,False,False,1713
462,-0.48251006,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,True,1714
2468,0.2506045,4,1.1347215,0,12,0,4,1,-0.14591824,3.729143,-0.03542877,39,False,True,1715
22214,0.2506045,4,1.5234151,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,1716
8545,0.4705389,4,-0.03135939,6,4,1,4,0,-0.14591824,-0.21665621,1.179399,39,False,False,1717
7852,0.17729306,4,-0.42005304,4,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1718
31470,-1.435559,4,-0.03135939,4,9,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1719
27338,-0.18926424,4,-0.42005304,2,8,5,1,0,-0.14591824,-0.21665621,-0.03542877,35,False,False,1720
20584,2.083391,6,1.1347215,2,12,4,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,True,1721
18475,-1.1423132,4,-0.03135939,4,10,3,4,1,-0.14591824,-0.21665621,-2.4650843,39,False,False,1722
13385,1.130342,5,1.1347215,2,12,4,4,1,-0.14591824,-0.21665621,2.3942268,39,True,True,1723
1023,-0.33588716,4,-0.03135939,2,8,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1724
19095,0.10398161,4,-0.42005304,0,6,0,2,1,-0.14591824,-0.21665621,-0.44037136,39,False,False,1725
27486,-1.2156247,4,-0.42005304,4,8,3,4,0,-0.14591824,-0.21665621,-1.7361877,39,False,False,1726
8328,0.54385036,4,1.1347215,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1727
4537,-0.55582154,4,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,1728
18083,-0.042641316,4,1.5234151,4,1,0,4,0,-0.14591824,-0.21665621,0.77445644,22,True,False,1729
5233,0.76378477,5,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,True,1730
24675,0.6171618,5,0.7460279,6,4,0,4,0,-0.14591824,-0.21665621,2.1512613,39,False,False,1731
6029,-0.042641316,4,1.1347215,3,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1732
31818,-0.8490674,4,1.9121088,4,10,3,1,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1733
25452,0.4705389,4,-0.42005304,0,8,0,4,1,-0.14591824,4.6969805,-0.03542877,39,False,False,1734
10659,1.936768,2,1.5234151,2,10,4,4,1,-0.14591824,3.8730776,-2.9510155,12,False,True,1735
1527,0.69047326,4,-0.42005304,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1736
458,-1.1423132,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,1737
21542,-1.435559,4,-1.1974403,4,12,3,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,1738
20534,0.69047326,6,0.35733426,0,4,0,4,0,-0.14591824,-0.21665621,0.77445644,39,False,False,1739
14501,-1.2156247,4,-0.42005304,4,12,1,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,1740
28972,-0.8490674,4,-0.03135939,5,12,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1741
26668,-0.4091986,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,0.45050234,39,False,False,1742
30974,2.0100796,4,-0.42005304,4,1,0,1,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1743
23485,-0.115952775,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1744
17359,-0.4091986,1,1.1347215,4,1,3,4,1,-0.14591824,-0.21665621,-0.1974058,39,False,False,1745
4736,-0.9956903,4,-0.42005304,2,4,4,4,1,0.842262,-0.21665621,3.528066,39,True,True,1746
31062,1.4968994,0,-0.42005304,2,0,4,4,1,0.17999981,-0.21665621,1.5843416,39,False,False,1747
2035,-1.1423132,4,-0.42005304,5,4,1,4,0,-0.14591824,-0.21665621,0.12654826,39,False,False,1748
18781,0.6171618,2,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,-0.44037136,39,False,True,1749
21326,-1.3622476,4,-0.03135939,4,8,3,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,1750
5340,2.5965712,0,-2.752215,2,0,4,4,1,-0.14591824,-0.21665621,1.2603875,26,False,False,1751
18298,-0.4091986,2,-0.42005304,4,8,1,0,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1752
17705,-0.55582154,4,0.35733426,2,10,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1753
5667,-0.629133,4,1.1347215,4,7,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1754
23283,-1.3622476,4,-0.42005304,4,8,2,2,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,1755
30392,-1.435559,7,-0.03135939,4,10,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1756
25906,0.54385036,4,-0.42005304,2,13,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,1757
14997,0.323916,4,1.5234151,2,4,4,4,1,0.8950697,-0.21665621,1.017422,39,True,True,1758
14766,-0.2625757,4,1.1347215,4,10,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1759
22204,-0.33588716,4,-0.42005304,2,3,4,4,1,-0.14591824,4.369405,0.77445644,39,True,False,1760
19500,-0.9956903,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1761
30053,-0.2625757,4,-0.42005304,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1762
18625,-1.3622476,2,-0.03135939,4,11,3,4,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,1763
12584,0.2506045,1,1.5234151,2,10,4,1,1,-0.14591824,4.5034127,-0.03542877,35,True,True,1764
9737,-1.0690018,4,1.1347215,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1765
5753,0.10398161,0,-0.03135939,2,0,5,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,1766
12435,1.4968994,1,-0.42005304,2,3,4,4,1,-0.14591824,4.4661884,-0.03542877,39,True,True,1767
26408,-1.0690018,4,-0.42005304,4,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1768
11061,0.323916,5,-0.42005304,4,4,0,2,1,-0.14591824,-0.21665621,1.179399,39,False,False,1769
785,0.2506045,4,-0.03135939,0,1,0,2,0,-0.14591824,-0.21665621,-0.1974058,39,False,False,1770
15205,-0.92237884,4,0.35733426,4,8,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1771
8783,0.69047326,4,0.7460279,2,14,4,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,1772
20122,0.54385036,4,-2.363521,4,6,0,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1773
13941,-0.4091986,7,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,1774
4812,2.2300138,0,-0.42005304,0,0,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,1775
29025,1.2769649,6,-1.9748275,2,4,2,4,1,0.31594568,-0.21665621,0.77445644,4,False,False,1776
9850,-0.7757559,4,-0.42005304,4,4,3,4,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,1777
27942,-0.8490674,4,1.1347215,2,4,4,4,1,0.842262,-0.21665621,1.179399,39,True,True,1778
29593,-0.115952775,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,True,1779
29972,0.6171618,4,-1.1974403,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,6,False,False,1780
21588,-0.115952775,4,-0.42005304,2,4,4,4,1,0.44796482,-0.21665621,0.3695138,39,True,True,1781
32318,-0.33588716,4,1.1347215,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,1782
1550,-1.1423132,4,-0.42005304,4,1,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1783
28073,-0.629133,4,-0.42005304,4,8,1,2,0,-0.14591824,-0.21665621,-0.6833369,39,False,False,1784
17698,0.76378477,4,-0.42005304,0,12,0,4,0,-0.14591824,-0.21665621,-0.6833369,39,False,False,1785
5271,-1.3622476,4,-0.42005304,4,14,2,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1786
1922,0.39722744,4,-0.03135939,2,13,4,4,1,-0.14591824,-0.21665621,-1.8171762,39,True,False,1787
22962,-0.4091986,6,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,1788
13452,-1.2889361,4,-0.03135939,4,1,3,4,0,0.14872143,-0.21665621,-1.6551992,39,False,False,1789
14106,-1.5821819,4,-1.586134,4,12,3,4,1,-0.14591824,-0.21665621,-2.0601418,39,False,False,1790
15802,0.39722744,2,-0.03135939,0,4,0,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1791
29087,0.69047326,4,-0.03135939,2,10,5,4,0,0.842262,-0.21665621,-0.03542877,39,True,True,1792
4010,-1.2156247,4,-0.03135939,4,1,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1793
30511,1.6435223,6,-0.42005304,4,12,0,4,0,-0.14591824,-0.21665621,0.2885253,39,False,False,1794
22230,0.39722744,4,-0.42005304,2,3,4,2,1,-0.14591824,-0.21665621,-0.03542877,0,False,False,1795
4719,0.030670146,4,1.1347215,0,4,0,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,1796
19322,0.030670146,6,1.1347215,4,12,3,1,1,-0.14591824,-0.21665621,1.5843416,20,False,False,1797
13214,-0.33588716,4,0.35733426,2,10,4,4,1,0.842262,-0.21665621,0.3695138,39,True,True,1798
991,0.17729306,4,0.35733426,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1799
29864,0.10398161,4,-0.42005304,2,10,4,0,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1800
9423,-1.0690018,4,-0.42005304,4,4,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1801
18640,0.323916,4,-0.42005304,4,1,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1802
2020,-1.0690018,2,0.7460279,2,8,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1803
30553,-0.629133,4,1.1347215,4,1,0,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,1804
26875,-1.3622476,4,-0.03135939,4,7,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1805
28979,0.76378477,5,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,1806
30070,-1.2156247,4,-0.42005304,4,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1807
3439,0.10398161,0,1.1347215,0,0,0,4,0,-0.14591824,-0.21665621,0.77445644,39,False,False,1808
8517,-0.70244443,4,-0.42005304,0,3,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1809
9732,0.76378477,4,1.1347215,2,12,4,4,1,0.40436465,-0.21665621,0.2885253,39,False,True,1810
10424,0.91040766,4,-0.03135939,0,3,0,4,1,-0.14591824,-0.21665621,0.6124794,39,True,False,1811
16924,-0.33588716,6,1.1347215,2,3,4,1,1,1.8883954,-0.21665621,2.3942268,35,True,True,1812
29069,1.4235879,6,-0.03135939,0,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1813
14255,2.1567025,0,-0.42005304,6,0,0,4,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,1814
11022,-1.3622476,4,-0.03135939,4,1,3,4,0,-0.14591824,-0.21665621,-2.9510155,39,False,False,1815
28823,0.10398161,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,0.45050234,39,False,False,1816
24335,-0.115952775,4,-0.42005304,2,8,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,1817
13477,-0.33588716,4,0.7460279,4,1,0,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,1818
16606,-1.1423132,4,-1.1974403,4,1,1,2,1,-0.14591824,-0.21665621,-0.44037136,39,False,False,1819
25496,2.083391,7,-0.03135939,2,5,4,4,1,-0.14591824,-0.21665621,-2.6270614,39,False,False,1820
817,1.2769649,4,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,1821
5745,-0.8490674,4,-0.03135939,2,14,4,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,1822
8041,-0.48251006,4,-0.03135939,4,3,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1823
5959,-0.70244443,4,-0.42005304,2,8,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,1824
3394,-1.5088705,4,-0.42005304,4,8,3,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,1825
12327,0.10398161,4,0.7460279,2,12,4,4,1,-0.14591824,-0.21665621,0.93643343,39,False,True,1826
22674,-1.435559,4,-0.42005304,4,7,3,4,1,-0.14591824,-0.21665621,0.20753679,39,False,False,1827
8560,-0.48251006,4,-0.03135939,0,12,3,4,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,1828
12620,0.323916,7,1.1347215,2,4,4,4,1,1.8883954,-0.21665621,-0.03542877,39,True,True,1829
30154,-0.2625757,4,-0.03135939,2,13,4,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,1830
8538,-0.8490674,4,1.1347215,2,13,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,True,1831
